company_id,sector,region,founded_year,founder_count,founder_prior_exits,founder_technical_pct,initial_funding_stage,initial_capital,failed,acquired,fail_month,months_observed,outcome
SU-11358,E-commerce,US-WestCoast,2014,2,0,0.476,Pre-Seed,285194.13,True,False,28,29,Failed
SU-11359,DeepTech,US-Other,2017,4,1,0.759,Series A,11353512.17,False,False,-1,42,Active
SU-11360,DeepTech,US-WestCoast,2018,3,1,0.145,Seed,1643510.49,False,False,-1,42,Active
SU-11361,HealthTech,India,2015,5,0,0.857,Series B,24790096.45,False,False,-1,42,Active
SU-11362,Fintech,Europe,2016,3,1,0.658,Pre-Seed,323586.37,False,False,-1,42,Active
SU-11363,DeepTech,US-WestCoast,2019,3,0,0.423,Pre-Seed,224682.55,True,False,22,23,Failed
SU-11364,ConsumerApps,US-Other,2017,3,0,0.645,Pre-Seed,288817.42,True,False,25,26,Failed
SU-11365,ClimateTech,US-EastCoast,2018,3,1,0.431,Series B,35879026.91,False,False,-1,42,Active
SU-11366,AI/ML,SEA,2021,1,0,0.527,Series A,13770535.36,False,False,-1,42,Active
SU-11367,ConsumerApps,SEA,2021,5,1,0.178,Pre-Seed,227411.31,False,False,-1,42,Active
SU-11368,E-commerce,India,2017,3,0,0.522,Seed,1913895.23,True,False,29,30,Failed
SU-11369,DeepTech,LatAm,2022,2,0,0.68,Pre-Seed,352628.13,False,False,-1,42,Active
SU-11370,SaaS,India,2022,3,1,0.712,Seed,858592.23,False,False,-1,42,Active
SU-11371,SaaS,India,2014,3,0,0.818,Seed,1918489.26,False,False,-1,42,Active
SU-11372,Fintech,Europe,2018,2,1,0.272,Seed,1088132.58,True,False,25,26,Failed
SU-11373,SaaS,SEA,2022,5,2,0.533,Seed,1657909.96,False,False,-1,42,Active
SU-11374,EdTech,India,2014,4,1,0.247,Seed,2237231.47,False,False,-1,42,Active
SU-11375,AI/ML,US-Other,2016,4,0,0.443,Seed,1982642.55,False,False,-1,42,Active
SU-11376,SaaS,India,2019,2,1,0.542,Pre-Seed,194938.87,False,False,-1,42,Active
SU-11377,HealthTech,Europe,2021,3,1,0.144,Series A,4935895.2,False,False,-1,42,Active
SU-11378,ConsumerApps,US-WestCoast,2020,3,0,0.857,Series A,8191633.81,False,False,-1,42,Active
SU-11379,ConsumerApps,India,2014,2,0,0.275,Series C+,48294828.07,True,False,20,21,Failed
SU-11380,ClimateTech,US-WestCoast,2017,1,0,0.089,Series B,43213798.8,False,False,-1,42,Active
SU-11381,Marketplace,Europe,2020,4,0,0.548,Pre-Seed,207707.72,False,False,-1,42,Active
SU-11382,HealthTech,India,2021,5,0,0.869,Seed,1115897.74,True,False,36,37,Failed
SU-11383,ConsumerApps,Europe,2021,2,1,0.643,Series A,7172215.88,False,False,-1,42,Active
SU-11384,E-commerce,US-EastCoast,2017,5,1,0.293,Pre-Seed,215710.23,False,False,-1,42,Active
SU-11385,DeepTech,US-EastCoast,2020,5,0,0.51,Pre-Seed,507399.37,True,False,22,23,Failed
SU-11386,Marketplace,US-WestCoast,2015,5,0,0.118,Seed,1077701.08,True,False,18,19,Failed
SU-11387,E-commerce,US-Other,2020,4,0,0.513,Seed,1487480.19,True,False,23,24,Failed
SU-11388,Fintech,LatAm,2015,2,1,0.37,Pre-Seed,342551.8,True,False,16,17,Failed
SU-11389,SaaS,SEA,2019,1,0,0.462,Pre-Seed,274256.27,True,False,17,18,Failed
SU-11390,E-commerce,US-WestCoast,2021,1,1,0.228,Pre-Seed,190589.28,True,False,20,21,Failed
SU-11391,HealthTech,US-Other,2018,3,0,0.15,Pre-Seed,227415.7,True,False,15,16,Failed
SU-11392,AI/ML,US-WestCoast,2022,3,0,0.699,Pre-Seed,286107.32,False,False,-1,42,Active
SU-11393,AI/ML,US-Other,2022,3,1,0.299,Seed,1637100.02,True,False,31,32,Failed
SU-11394,E-commerce,LatAm,2015,2,0,0.646,Series A,7054675.48,True,False,28,29,Failed
SU-11395,SaaS,US-Other,2021,5,0,0.411,Series A,10261283.85,True,False,24,25,Failed
SU-11396,Fintech,India,2021,5,1,0.728,Seed,2233297.73,True,False,16,17,Failed
SU-11397,ConsumerApps,India,2018,1,0,0.382,Series C+,75626348.8,False,False,-1,42,Active
SU-11398,Marketplace,US-EastCoast,2017,5,1,0.67,Series B,42070052.89,True,False,30,31,Failed
SU-11399,ClimateTech,LatAm,2016,3,0,0.192,Seed,2312178.21,False,False,-1,42,Active
SU-11400,DeepTech,SEA,2015,1,0,0.624,Seed,1299279.55,False,False,-1,42,Active
SU-11401,SaaS,US-Other,2019,1,0,0.279,Pre-Seed,160187.23,False,False,-1,42,Active
SU-11402,AI/ML,US-Other,2020,2,0,0.907,Series A,9982723.38,False,False,-1,42,Active
SU-11403,SaaS,US-WestCoast,2021,3,2,0.685,Pre-Seed,452932.78,False,False,-1,42,Active
SU-11404,Marketplace,SEA,2015,3,1,0.422,Pre-Seed,155670.08,False,False,-1,42,Active
SU-11405,HealthTech,US-WestCoast,2022,5,1,0.527,Series A,7094987.33,False,True,26,27,Acquired
SU-11406,AI/ML,US-EastCoast,2016,3,0,0.19,Series A,12337147.65,False,False,-1,42,Active
SU-11407,DeepTech,US-WestCoast,2018,3,0,0.11,Series A,11072623.68,False,False,-1,42,Active
SU-11408,DeepTech,US-WestCoast,2014,5,1,0.168,Series A,5794373.0,True,False,16,17,Failed
SU-11409,EdTech,US-WestCoast,2016,4,0,0.609,Seed,1583988.23,True,False,19,20,Failed
SU-11410,DeepTech,Europe,2015,3,0,0.463,Series B,35022965.16,True,False,15,16,Failed
SU-11411,ConsumerApps,India,2019,3,0,0.393,Seed,1661326.75,True,False,13,14,Failed
SU-11412,DeepTech,US-EastCoast,2014,3,1,0.407,Series B,44480056.85,False,False,-1,42,Active
SU-11413,ClimateTech,US-EastCoast,2015,5,1,0.953,Seed,1904796.12,False,False,-1,42,Active
SU-11414,ConsumerApps,US-WestCoast,2018,2,0,0.671,Series B,24818405.48,True,False,20,21,Failed
SU-11415,AI/ML,US-WestCoast,2019,3,1,0.403,Pre-Seed,250713.0,True,False,17,18,Failed
SU-11416,AI/ML,Europe,2016,2,0,0.735,Series B,34970172.27,False,True,27,28,Acquired
SU-11417,Fintech,US-EastCoast,2014,1,0,0.494,Pre-Seed,428810.01,False,False,-1,42,Active
SU-11418,HealthTech,India,2017,5,1,0.173,Series A,7234967.75,False,False,-1,42,Active
SU-11419,SaaS,India,2014,5,1,0.395,Series A,5780122.96,False,False,-1,42,Active
SU-11420,AI/ML,SEA,2014,3,0,0.614,Series A,12708293.7,True,False,31,32,Failed
SU-11421,SaaS,US-WestCoast,2022,3,0,0.368,Seed,2131121.93,True,False,19,20,Failed
SU-11422,DeepTech,SEA,2014,3,1,0.473,Seed,1929088.78,False,False,-1,42,Active
SU-11423,ConsumerApps,Europe,2021,2,1,0.392,Series A,6138403.92,True,False,16,17,Failed
SU-11424,E-commerce,US-EastCoast,2017,3,0,0.415,Series A,5071372.54,True,False,37,38,Failed
SU-11425,ConsumerApps,US-WestCoast,2019,4,1,0.157,Pre-Seed,212490.71,True,False,16,17,Failed
SU-11426,AI/ML,Europe,2016,5,1,0.593,Seed,1017569.52,False,False,-1,42,Active
SU-11427,HealthTech,Europe,2014,3,1,0.604,Pre-Seed,183645.51,False,False,-1,42,Active
SU-11428,HealthTech,US-WestCoast,2021,2,1,0.117,Seed,898601.58,False,False,-1,42,Active
SU-11429,HealthTech,US-WestCoast,2021,3,0,0.81,Seed,1727730.37,True,False,37,38,Failed
SU-11430,ClimateTech,Europe,2018,4,2,0.275,Series A,5784461.71,False,False,-1,42,Active
SU-11431,EdTech,US-WestCoast,2016,3,0,0.397,Seed,1172235.59,True,False,24,25,Failed
SU-11432,Fintech,Europe,2021,2,0,0.729,Series B,27514290.41,True,False,23,24,Failed
SU-11433,Marketplace,Europe,2014,1,0,0.276,Pre-Seed,416654.04,False,False,-1,42,Active
SU-11434,DeepTech,India,2015,2,0,0.45,Pre-Seed,539316.92,True,False,19,20,Failed
SU-11435,HealthTech,US-EastCoast,2017,4,3,0.486,Series A,10592052.16,False,True,34,35,Acquired
SU-11436,SaaS,Europe,2014,3,2,0.534,Pre-Seed,149755.69,False,False,-1,42,Active
SU-11437,ClimateTech,Europe,2014,2,1,0.469,Seed,1917315.94,True,False,25,26,Failed
SU-11438,HealthTech,SEA,2019,3,0,0.315,Series A,8884416.52,True,False,25,26,Failed
SU-11439,ClimateTech,LatAm,2022,4,2,0.794,Series B,52743325.15,False,True,0,1,Acquired
SU-11440,HealthTech,Europe,2022,3,0,0.299,Series A,5382966.27,False,False,-1,42,Active
SU-11441,HealthTech,US-EastCoast,2021,4,0,0.708,Pre-Seed,339956.12,False,False,-1,42,Active
SU-11442,Fintech,Europe,2017,4,0,0.769,Seed,1419581.63,True,False,38,39,Failed
SU-11443,Fintech,LatAm,2018,4,0,0.713,Pre-Seed,233680.23,True,False,14,15,Failed
SU-11444,Fintech,Europe,2022,5,1,0.321,Series A,7448808.37,False,True,38,39,Acquired
SU-11445,EdTech,US-EastCoast,2018,5,1,0.94,Series A,7505375.24,False,False,-1,42,Active
SU-11446,ConsumerApps,US-EastCoast,2020,3,2,0.796,Series A,9328600.09,False,False,-1,42,Active
SU-11447,E-commerce,LatAm,2022,1,0,0.8,Pre-Seed,258194.34,True,False,28,29,Failed
SU-11448,ClimateTech,Europe,2018,5,0,0.484,Seed,1423794.18,False,False,-1,42,Active
SU-11449,ConsumerApps,US-WestCoast,2016,5,0,0.467,Series B,33357339.55,True,False,15,16,Failed
SU-11450,EdTech,US-EastCoast,2019,4,0,0.361,Series C+,30259358.94,True,False,20,21,Failed
SU-11451,Marketplace,US-Other,2015,3,1,0.321,Seed,1140322.45,True,False,21,22,Failed
SU-11452,HealthTech,US-WestCoast,2017,5,0,0.534,Series B,43920117.07,True,False,18,19,Failed
SU-11453,Marketplace,SEA,2017,3,0,0.088,Series A,5963040.44,True,False,15,16,Failed
SU-11454,E-commerce,US-EastCoast,2022,3,1,0.414,Series A,7094604.72,False,False,-1,42,Active
SU-11455,EdTech,Europe,2018,2,0,0.34,Pre-Seed,291361.81,False,False,-1,42,Active
SU-11456,DeepTech,Europe,2018,2,1,0.481,Series A,8278425.5,False,True,36,37,Acquired
SU-11457,DeepTech,US-WestCoast,2021,4,0,0.689,Seed,1194630.93,True,False,34,35,Failed
SU-11458,Fintech,US-WestCoast,2014,1,1,0.497,Seed,1521701.81,False,True,41,42,Acquired
SU-11459,Marketplace,Europe,2017,5,1,0.755,Series B,21549010.41,False,False,-1,42,Active
SU-11460,Fintech,US-Other,2020,4,1,0.441,Series B,24745304.65,True,False,17,18,Failed
SU-11461,Fintech,US-EastCoast,2020,4,0,0.031,Series B,14265074.1,True,False,19,20,Failed
SU-11462,Fintech,US-Other,2022,5,1,0.107,Pre-Seed,221348.93,True,False,28,29,Failed
SU-11463,Marketplace,India,2017,2,0,0.597,Seed,764387.03,True,False,21,22,Failed
SU-11464,DeepTech,LatAm,2021,2,0,0.729,Series A,14791719.85,False,False,-1,42,Active
SU-11465,Fintech,LatAm,2018,4,2,0.491,Seed,1477789.73,False,False,-1,42,Active
SU-11466,AI/ML,LatAm,2021,5,3,0.244,Seed,1348400.03,False,False,-1,42,Active
SU-11467,ClimateTech,India,2016,2,0,0.363,Seed,2581865.91,True,False,24,25,Failed
SU-11468,HealthTech,US-EastCoast,2021,2,2,0.738,Seed,2549508.18,False,False,-1,42,Active
SU-11469,Marketplace,India,2015,3,0,0.763,Seed,1401796.57,False,False,-1,42,Active
SU-11470,EdTech,US-EastCoast,2021,5,1,0.417,Series B,33019565.2,False,False,-1,42,Active
SU-11471,ClimateTech,Europe,2014,4,2,0.688,Pre-Seed,289643.94,False,False,-1,42,Active
SU-11472,HealthTech,Europe,2019,4,0,0.454,Series A,4607246.42,False,False,-1,42,Active
SU-11473,ConsumerApps,SEA,2014,4,1,0.162,Seed,1555938.53,False,False,-1,42,Active
SU-11474,AI/ML,SEA,2018,3,2,0.43,Series C+,54283346.85,False,False,-1,42,Active
SU-11475,HealthTech,SEA,2016,3,1,0.224,Pre-Seed,227200.99,True,False,39,40,Failed
SU-11476,Fintech,US-Other,2021,3,0,0.432,Seed,2421736.36,False,False,-1,42,Active
SU-11477,EdTech,LatAm,2020,3,0,0.332,Series A,4244906.12,True,False,20,21,Failed
SU-11478,SaaS,US-EastCoast,2018,3,0,0.733,Pre-Seed,346008.23,True,False,21,22,Failed
SU-11479,Marketplace,US-WestCoast,2022,4,1,0.128,Pre-Seed,200590.41,True,False,17,18,Failed
SU-11480,ConsumerApps,SEA,2021,3,0,0.759,Series A,11113214.1,True,False,34,35,Failed
SU-11481,E-commerce,India,2017,5,3,0.386,Series A,11189114.67,False,True,19,20,Acquired
SU-11482,DeepTech,US-Other,2022,1,0,0.271,Seed,1460929.78,False,False,-1,42,Active
SU-11483,SaaS,Europe,2021,2,0,0.696,Pre-Seed,260100.98,True,False,17,18,Failed
SU-11484,AI/ML,US-Other,2016,1,0,0.531,Seed,1807378.87,False,False,-1,42,Active
SU-11485,DeepTech,US-Other,2014,3,0,0.486,Series B,30016133.68,False,False,-1,42,Active
SU-11486,AI/ML,US-EastCoast,2017,3,1,0.099,Pre-Seed,188381.92,True,False,15,16,Failed
SU-11487,DeepTech,US-Other,2014,5,0,0.696,Seed,1188242.5,False,False,-1,42,Active
SU-11488,ConsumerApps,India,2021,4,0,0.469,Seed,1239262.05,False,False,-1,42,Active
SU-11489,ConsumerApps,India,2016,5,1,0.407,Pre-Seed,184673.2,False,False,-1,42,Active
SU-11490,Fintech,US-Other,2015,2,0,0.698,Seed,1037207.42,True,False,16,17,Failed
SU-11491,EdTech,India,2017,4,2,0.043,Series C+,51897490.72,False,True,29,30,Acquired
SU-11492,E-commerce,US-Other,2016,3,0,0.162,Seed,1322417.99,False,False,-1,42,Active
SU-11493,ConsumerApps,US-EastCoast,2017,2,0,0.126,Series C+,41331305.86,True,False,24,25,Failed
SU-11494,ClimateTech,SEA,2014,4,1,0.526,Pre-Seed,215543.55,True,False,27,28,Failed
SU-11495,SaaS,LatAm,2017,3,1,0.396,Pre-Seed,286350.58,False,False,-1,42,Active
SU-11496,AI/ML,US-EastCoast,2020,3,0,0.459,Seed,1534316.31,False,False,-1,42,Active
SU-11497,AI/ML,US-EastCoast,2014,1,0,0.645,Pre-Seed,246117.44,True,False,15,16,Failed
SU-11498,Marketplace,Europe,2022,1,0,0.238,Pre-Seed,214519.51,False,False,-1,42,Active
SU-11499,AI/ML,Europe,2020,3,0,0.794,Series C+,44088558.9,False,False,-1,42,Active
