company_id,sector,region,founded_year,founder_count,founder_prior_exits,founder_technical_pct,initial_funding_stage,initial_capital,months_observed,failed,acquired,fail_month
SU-11458,Fintech,US-WestCoast,2014,1,1,0.497,Seed,1521701.81,42,False,True,41
SU-11459,Marketplace,Europe,2017,5,1,0.755,Series B,21549010.41,42,False,False,-1
SU-11460,Fintech,US-Other,2020,4,1,0.441,Series B,24745304.65,18,True,False,17
SU-11461,Fintech,US-EastCoast,2020,4,0,0.031,Series B,14265074.1,20,True,False,19
SU-11462,Fintech,US-Other,2022,5,1,0.107,Pre-Seed,221348.93,29,True,False,28
SU-11463,Marketplace,India,2017,2,0,0.597,Seed,764387.03,22,True,False,21
SU-11464,DeepTech,LatAm,2021,2,0,0.729,Series A,14791719.85,42,False,False,-1
SU-11465,Fintech,LatAm,2018,4,2,0.491,Seed,1477789.73,42,False,False,-1
SU-11466,AI/ML,LatAm,2021,5,3,0.244,Seed,1348400.03,42,False,False,-1
SU-11467,ClimateTech,India,2016,2,0,0.363,Seed,2581865.91,25,True,False,24
SU-11468,HealthTech,US-EastCoast,2021,2,2,0.738,Seed,2549508.18,42,False,False,-1
SU-11469,Marketplace,India,2015,3,0,0.763,Seed,1401796.57,42,False,False,-1
SU-11470,EdTech,US-EastCoast,2021,5,1,0.417,Series B,33019565.2,42,False,False,-1
SU-11471,ClimateTech,Europe,2014,4,2,0.688,Pre-Seed,289643.94,42,False,False,-1
SU-11472,HealthTech,Europe,2019,4,0,0.454,Series A,4607246.42,42,False,False,-1
SU-11473,ConsumerApps,SEA,2014,4,1,0.162,Seed,1555938.53,42,False,False,-1
SU-11474,AI/ML,SEA,2018,3,2,0.43,Series C+,54283346.85,42,False,False,-1
SU-11475,HealthTech,SEA,2016,3,1,0.224,Pre-Seed,227200.99,40,True,False,39
SU-11476,Fintech,US-Other,2021,3,0,0.432,Seed,2421736.36,42,False,False,-1
SU-11477,EdTech,LatAm,2020,3,0,0.332,Series A,4244906.12,21,True,False,20
SU-11478,SaaS,US-EastCoast,2018,3,0,0.733,Pre-Seed,346008.23,22,True,False,21
SU-11479,Marketplace,US-WestCoast,2022,4,1,0.128,Pre-Seed,200590.41,18,True,False,17
SU-11480,ConsumerApps,SEA,2021,3,0,0.759,Series A,11113214.1,35,True,False,34
SU-11481,E-commerce,India,2017,5,3,0.386,Series A,11189114.67,20,False,True,19
SU-11482,DeepTech,US-Other,2022,1,0,0.271,Seed,1460929.78,42,False,False,-1
SU-11483,SaaS,Europe,2021,2,0,0.696,Pre-Seed,260100.98,18,True,False,17
SU-11484,AI/ML,US-Other,2016,1,0,0.531,Seed,1807378.87,42,False,False,-1
SU-11485,DeepTech,US-Other,2014,3,0,0.486,Series B,30016133.68,42,False,False,-1
SU-11486,AI/ML,US-EastCoast,2017,3,1,0.099,Pre-Seed,188381.92,16,True,False,15
SU-11487,DeepTech,US-Other,2014,5,0,0.696,Seed,1188242.5,42,False,False,-1
SU-11488,ConsumerApps,India,2021,4,0,0.469,Seed,1239262.05,42,False,False,-1
SU-11489,ConsumerApps,India,2016,5,1,0.407,Pre-Seed,184673.2,42,False,False,-1
SU-11490,Fintech,US-Other,2015,2,0,0.698,Seed,1037207.42,17,True,False,16
SU-11491,EdTech,India,2017,4,2,0.043,Series C+,51897490.72,30,False,True,29
SU-11492,E-commerce,US-Other,2016,3,0,0.162,Seed,1322417.99,42,False,False,-1
SU-11493,ConsumerApps,US-EastCoast,2017,2,0,0.126,Series C+,41331305.86,25,True,False,24
SU-11494,ClimateTech,SEA,2014,4,1,0.526,Pre-Seed,215543.55,28,True,False,27
SU-11495,SaaS,LatAm,2017,3,1,0.396,Pre-Seed,286350.58,42,False,False,-1
SU-11496,AI/ML,US-EastCoast,2020,3,0,0.459,Seed,1534316.31,42,False,False,-1
SU-11497,AI/ML,US-EastCoast,2014,1,0,0.645,Pre-Seed,246117.44,16,True,False,15
SU-11498,Marketplace,Europe,2022,1,0,0.238,Pre-Seed,214519.51,42,False,False,-1
SU-11499,AI/ML,Europe,2020,3,0,0.794,Series C+,44088558.9,42,False,False,-1
